,num_incident,accident_type
65710,2016S009452,frontal-lateral_collision
65711,2016S009453,rear-end_collision
65712,2016S009454,fall--motorcycle
65713,2016S009455,fall--motorcycle
65714,2016S009456,frontal-lateral_collision
65715,2016S009457,frontal_collision
65716,2016S009458,fall_inside_vehicle
65717,2016S009459,rear-end_collision
65718,2016S009460,run_over
65719,2016S009461,run_over
65720,2016S009462,fall--motorcycle
65721,2016S009463,lateral_collision
65722,2016S009464,rear-end_collision
65723,2016S009465,run_over
65724,2016S009466,lateral_collision
65725,2016S009467,multiple_rear-end_collision
65726,2016S009468,run_over
65727,2016S009469,frontal-lateral_collision
65728,2016S009470,frontal-lateral_collision
65729,2016S009471,frontal-lateral_collision
65730,2016S009472,frontal-lateral_collision
65731,2016S009473,frontal-lateral_collision
65732,2016S009474,rear-end_collision
65733,2016S009475,frontal-lateral_collision
65734,2016S009476,fall--motorcycle
65735,2016S009477,lateral_collision
65736,2016S009478,frontal-lateral_collision
65737,2016S009479,lateral_collision
65738,2016S009480,frontal-lateral_collision
65739,2016S009481,run_over
65740,2016S009482,frontal-lateral_collision
65741,2016S009483,crash_into_stationary
65742,2016S009484,rear-end_collision
65743,2016S009485,frontal-lateral_collision
65744,2016S009486,rear-end_collision
65745,2016S009487,"lateral_collision,crash_into_stationary"
65746,2016S009488,run_over
65747,2016S009489,frontal-lateral_collision
65748,2016S009490,rear-end_collision
65749,2016S009491,lateral_collision
65750,2016S009492,fall--motorcycle
65751,2016S009493,lateral_collision
65752,2016S009494,lateral_collision
65753,2016S009495,frontal-lateral_collision
65754,2016S009496,frontal-lateral_collision
65755,2016S009497,rear-end_collision
65756,2016S009498,rear-end_collision
65757,2016S009499,frontal-lateral_collision
65758,2016S009500,crash_into_stationary
65759,2016S009501,frontal-lateral_collision
65760,2016S009502,frontal-lateral_collision
65761,2016S009503,crash_into_stationary
65762,2016S009504,lateral_collision
65763,2016S009505,run_over
65764,2016S009506,fall_inside_vehicle
65765,2016S009507,lateral_collision
65766,2016S009508,rear-end_collision
65767,2016S009509,lateral_collision
65768,2016S009510,rear-end_collision
65769,2016S009511,frontal-lateral_collision
65770,2016S009512,lateral_collision
65771,2016S009513,frontal-lateral_collision
65772,2016S009514,"lateral_collision,multiple_rear-end_collision"
65773,2016S009515,lateral_collision
65774,2016S009516,run_over
65775,2016S009517,fall--motorcycle
65776,2016S009518,lateral_collision
65777,2016S009519,frontal-lateral_collision
65778,2016S009520,lateral_collision
65779,2016S009521,crash_into_stationary
65780,2016S009522,run_over
65781,2016S009523,rear-end_collision
65782,2016S009524,crash_into_stationary
65783,2016S009525,lateral_collision
65784,2016S009526,fall_inside_vehicle
65785,2016S009527,rear-end_collision
65786,2016S009528,frontal-lateral_collision
65787,2016S009529,fall_inside_vehicle
65788,2016S009530,fall--motorcycle
65789,2016S009531,run_over
65790,2016S009532,rear-end_collision
65791,2016S009533,rear-end_collision
65792,2016S009534,crash_into_stationary
65793,2016S009535,frontal-lateral_collision
65794,2016S009536,run_over
65795,2016S009537,rear-end_collision
65796,2016S009538,rear-end_collision
65797,2016S009539,fall_inside_vehicle
65798,2016S009540,multiple_rear-end_collision
65799,2016S009541,lateral_collision
65800,2016S009542,rear-end_collision
65801,2016S009543,run_over
65802,2016S009544,frontal-lateral_collision
65803,2016S009545,rear-end_collision
65804,2016S009546,frontal-lateral_collision
65805,2016S009547,fall_inside_vehicle
65806,2016S009548,lateral_collision
65807,2016S009549,run_over
65808,2016S009550,frontal-lateral_collision
65809,2016S009551,frontal-lateral_collision
65810,2016S009552,multiple_rear-end_collision
65811,2016S009553,frontal-lateral_collision
65812,2016S009554,frontal-lateral_collision
65813,2016S009555,"fall--motorcycle,lateral_collision"
65814,2016S009556,crash_into_stationary
65815,2016S009557,crash_into_stationary
65816,2016S009558,lateral_collision
65817,2016S009559,frontal-lateral_collision
65818,2016S009560,lateral_collision
65819,2016S009561,lateral_collision
65820,2016S009562,fall_inside_vehicle
65821,2016S009563,crash_into_stationary
65822,2016S009564,rear-end_collision
65823,2016S009565,"fall--motorcycle,lateral_collision"
65824,2016S009566,lateral_collision
65825,2016S009567,run_over
65826,2016S009568,lateral_collision
65827,2016S009569,lateral_collision
65828,2016S009570,lateral_collision
65829,2016S009571,rear-end_collision
65830,2016S009572,frontal-lateral_collision
65831,2016S009573,fall_inside_vehicle
65832,2016S009574,rear-end_collision
65833,2016S009575,fall--motorcycle
65834,2016S009576,fall--motorcycle
65835,2016S009577,frontal-lateral_collision
65836,2016S009578,fall--motorcycle
65837,2016S009579,rear-end_collision
65838,2016S009580,frontal-lateral_collision
65839,2016S009581,run_over
65840,2016S009582,lateral_collision
65841,2016S009583,frontal-lateral_collision
65842,2016S009584,fall--motorcycle
65843,2016S009585,rear-end_collision
65844,2016S009586,multiple_rear-end_collision
65845,2016S009587,rear-end_collision
65846,2016S009588,frontal-lateral_collision
65847,2016S009589,lateral_collision
65848,2016S009590,rear-end_collision
65849,2016S009591,frontal-lateral_collision
65850,2016S009592,crash_into_stationary
65851,2016S009593,Other_types
65852,2016S009594,rear-end_collision
65853,2016S009595,lateral_collision
65854,2016S009596,rear-end_collision
65855,2016S009597,lateral_collision
65856,2016S009598,lateral_collision
65857,2016S009599,lateral_collision
65858,2016S009600,run_over
65859,2016S009601,rear-end_collision
65860,2016S009602,rear-end_collision
65861,2016S009603,multiple_rear-end_collision
65862,2016S009604,frontal_collision
65863,2016S009605,crash_into_stationary
65864,2016S009606,run_over
65865,2016S009607,rear-end_collision
65866,2016S009608,rear-end_collision
65867,2016S009609,frontal-lateral_collision
65868,2016S009610,frontal-lateral_collision
65869,2016S009611,frontal-lateral_collision
65870,2016S009612,frontal_collision
65871,2016S009613,frontal-lateral_collision
65872,2016S009614,frontal_collision
65873,2016S009615,lateral_collision
65874,2016S009616,multiple_rear-end_collision
65875,2016S009617,"crash_into_stationary,fall--motorcycle"
65876,2016S009618,frontal-lateral_collision
65877,2016S009619,run_over
65878,2016S009620,crash_into_stationary
65879,2016S009621,rear-end_collision
65880,2016S009622,rear-end_collision
65881,2016S009623,frontal-lateral_collision
65882,2016S009624,rear-end_collision
65883,2016S009625,"rear-end_collision,lateral_collision"
65884,2016S009626,rear-end_collision
65885,2016S009627,frontal-lateral_collision
65886,2016S009628,rear-end_collision
65887,2016S009629,run_over
65888,2016S009630,lateral_collision
65889,2016S009631,rear-end_collision
65890,2016S009632,fall_inside_vehicle
65891,2016S009633,lateral_collision
65892,2016S009634,fall--motorcycle
65893,2016S009635,run_over
65894,2016S009636,rear-end_collision
65895,2016S009637,run_over
65896,2016S009638,frontal-lateral_collision
65897,2016S009639,frontal-lateral_collision
65898,2016S009640,multiple_rear-end_collision
65899,2016S009641,frontal_collision
65900,2016S009642,run_over
65901,2016S009643,"multiple_rear-end_collision,frontal-lateral_collision"
65902,2016S009644,rear-end_collision
65903,2016S009645,"crash_into_stationary,lateral_collision"
65904,2016S009646,run_over
65905,2016S009647,rear-end_collision
65906,2016S009648,frontal-lateral_collision
65907,2016S009649,crash_into_stationary
65908,2016S009650,rear-end_collision
65909,2016S009651,frontal_collision
65910,2016S009652,rear-end_collision
65911,2016S009653,"crash_into_stationary,frontal-lateral_collision"
65912,2016S009654,lateral_collision
65913,2016S009655,Other_types
65914,2016S009656,frontal-lateral_collision
65915,2016S009657,run_over
65916,2016S009658,fall--motorcycle
65917,2016S009659,frontal-lateral_collision
65918,2016S009660,lateral_collision
65919,2016S009661,lateral_collision
65920,2016S009662,"frontal-lateral_collision,fall--motorcycle"
65921,2016S009663,"lateral_collision,crash_into_stationary"
65922,2016S009664,fall--motorcycle
65923,2016S009665,fall--motorcycle
65924,2016S009666,lateral_collision
65925,2016S009667,lateral_collision
65926,2016S009668,run_over
65927,2016S009669,rear-end_collision
65928,2016S009670,lateral_collision
65929,2016S009671,rear-end_collision
65930,2016S009672,rear-end_collision
65931,2016S009673,run_over
65932,2016S009674,run_over
65933,2016S009675,frontal-lateral_collision
65934,2016S009676,lateral_collision
65935,2016S009677,run_over
65936,2016S009678,fall_inside_vehicle
65937,2016S009679,rear-end_collision
65938,2016S009680,fall--motorcycle
65939,2016S009681,multiple_rear-end_collision
65940,2016S009682,Other_types
65941,2016S009683,multiple_rear-end_collision
65942,2016S009684,frontal-lateral_collision
65943,2016S009685,lateral_collision
65944,2016S009686,frontal-lateral_collision
65945,2016S009687,run_over
65946,2016S009688,"crash_into_stationary,overturning"
65947,2016S009689,lateral_collision
65948,2016S009690,rear-end_collision
65949,2016S009691,rear-end_collision
65950,2016S009692,fall_inside_vehicle
65951,2016S009693,"rear-end_collision,lateral_collision"
65952,2016S009694,frontal-lateral_collision
65953,2016S009695,frontal-lateral_collision
65954,2016S009696,frontal-lateral_collision
65955,2016S009697,frontal-lateral_collision
65956,2016S009698,frontal-lateral_collision
65957,2016S009699,lateral_collision
65958,2016S009700,rear-end_collision
65959,2016S009701,crash_into_stationary
65960,2016S009702,fall--motorcycle
65961,2016S009703,fall--motorcycle
65962,2016S009704,lateral_collision
65963,2016S009705,multiple_rear-end_collision
65964,2016S009706,fall--motorcycle
65965,2016S009707,lateral_collision
65966,2016S009708,frontal-lateral_collision
65967,2016S009709,"crash_into_stationary,multiple_rear-end_collision"
65968,2016S009710,rear-end_collision
65969,2016S009711,run_over
65970,2016S009712,lateral_collision
65971,2016S009713,run_over
65972,2016S009714,rear-end_collision
65973,2016S009715,fall--motorcycle
65974,2016S009716,"crash_into_stationary,lateral_collision,fall--motorcycle"
65975,2016S009717,rear-end_collision
65976,2016S009718,run_over
65977,2016S009719,multiple_rear-end_collision
65978,2016S009720,run_over
65979,2016S009721,run_over
65980,2016S009722,rear-end_collision
65981,2016S009723,rear-end_collision
65982,2016S009724,overturning
65983,2016S009725,run_over
65984,2016S009726,frontal-lateral_collision
65985,2016S009727,rear-end_collision
65986,2016S009728,lateral_collision
65987,2016S009729,frontal-lateral_collision
65988,2016S009730,lateral_collision
65989,2016S009731,run_over
65990,2016S009732,frontal-lateral_collision
65991,2016S009733,"run_over,Other_types"
65992,2016S009734,frontal-lateral_collision
65993,2016S009735,rear-end_collision
65994,2016S009736,run_over
65995,2016S009737,rear-end_collision
65996,2016S009738,fall--motorcycle
65997,2016S009739,lateral_collision
65998,2016S009740,frontal_collision
65999,2016S009741,"fall--motorcycle,lateral_collision"
66000,2016S009742,run_over
66001,2016S009743,rear-end_collision
66002,2016S009744,"rear-end_collision,fall--motorcycle"
66003,2016S009745,run_over
66004,2016S009746,frontal-lateral_collision
66005,2016S009747,fall--motorcycle
66006,2016S009748,fall--motorcycle
66007,2016S009749,lateral_collision
66008,2016S009750,crash_into_stationary
66009,2016S009751,"crash_into_stationary,fall--motorcycle,lateral_collision"
66010,2016S009752,"crash_into_stationary,rear-end_collision"
66011,2016S009753,lateral_collision
66012,2016S009754,crash_into_stationary
66013,2016S009755,crash_into_stationary
66014,2016S009756,frontal-lateral_collision
66015,2016S009757,rear-end_collision
66016,2016S009758,frontal-lateral_collision
66017,2016S009759,lateral_collision
66018,2016S009760,rear-end_collision
66019,2016S009761,run_over
66020,2016S009762,frontal-lateral_collision
66021,2016S009763,fall--motorcycle
66022,2016S009764,fall--motorcycle
66023,2016S009765,rear-end_collision
66024,2016S009766,run_over
66025,2016S009767,frontal-lateral_collision
66026,2016S009768,run_over
66027,2016S009769,crash_into_stationary
66028,2016S009770,"crash_into_stationary,run_over"
66029,2016S009771,frontal-lateral_collision
66030,2016S009772,fall--motorcycle
66031,2016S009773,rear-end_collision
66032,2016S009774,fall--motorcycle
66033,2016S009775,rear-end_collision
66034,2016S009776,run_over
66035,2016S009777,frontal-lateral_collision
66036,2016S009778,rear-end_collision
66037,2016S009779,fall--motorcycle
66038,2016S009780,"fall--motorcycle,frontal-lateral_collision"
66039,2016S009781,run_over
66040,2016S009782,run_over
66041,2016S009783,lateral_collision
66042,2016S009784,lateral_collision
66043,2016S009785,rear-end_collision
66044,2016S009786,crash_into_stationary
66045,2016S009787,run_over
66046,2016S009788,rear-end_collision
66047,2016S009789,crash_into_stationary
66048,2016S009790,lateral_collision
66049,2016S009791,rear-end_collision
66050,2016S009792,"fall--motorcycle,lateral_collision"
66051,2016S009793,frontal-lateral_collision
66052,2016S009794,rear-end_collision
66053,2016S009795,frontal-lateral_collision
66054,2016S009796,Other_types
66055,2016S009797,rear-end_collision
66056,2016S009798,run_over
66057,2016S009799,rear-end_collision
66058,2016S009800,lateral_collision
66059,2016S009801,crash_into_stationary
66060,2016S009802,frontal-lateral_collision
66061,2016S009803,lateral_collision
66062,2016S009804,frontal_collision
66063,2016S009805,rear-end_collision
66064,2016S009806,frontal-lateral_collision
66065,2016S009807,lateral_collision
66066,2016S009808,lateral_collision
66067,2016S009809,"rear-end_collision,lateral_collision"
66068,2016S009810,rear-end_collision
66069,2016S009811,lateral_collision
66070,2016S009812,fall--motorcycle
66071,2016S009813,fall--motorcycle
66072,2016S009814,run_over
66073,2016S009815,fall--motorcycle
66074,2016S009816,lateral_collision
66075,2016S009817,rear-end_collision
66076,2016S009818,rear-end_collision
66077,2016S009819,lateral_collision
66078,2016S009820,rear-end_collision
66079,2016S009821,run_over
66080,2016S009822,run_over
66081,2016S009823,run_over
66082,2016S009824,fall--motorcycle
66083,2016S009825,run_over
66084,2016S009826,frontal-lateral_collision
66085,2016S009827,rear-end_collision
66086,2016S009828,lateral_collision
66087,2016S009829,crash_into_stationary
66088,2016S009830,rear-end_collision
66089,2016S009831,run_over
66090,2016S009832,lateral_collision
66091,2016S009833,crash_into_stationary
66092,2016S009834,"frontal-lateral_collision,rear-end_collision"
66093,2016S009835,"crash_into_stationary,fall--motorcycle"
66094,2016S009836,crash_into_stationary
66095,2016S009837,Other_types
66096,2016S009838,crash_into_stationary
66097,2016S009839,crash_into_stationary
