,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
1379,52.67,0.59,44.07,0.72,partly-cloudy-day,0,0,,,"{'azimuth': 143, 'altitude': 33, 'dni': 550, 'ghi': 327, 'dhi': 29.7, 'etr': 1387.4}",Mostly Cloudy,52.67,2010-02-27 11:00:00,2,5.906,0,5.01,2.82
1380,52.75,0.59,45.97,0.78,partly-cloudy-day,0,0,,,"{'azimuth': 160, 'altitude': 38, 'dni': 576.1, 'ghi': 391.6, 'dhi': 35.6, 'etr': 1387.4}",Mostly Cloudy,52.75,2010-02-27 12:00:00,3,5.906,0,6.5,3.49
1381,54.91,0.75,45.96,0.72,partly-cloudy-day,0,0,,1007.9,"{'azimuth': 179, 'altitude': 40, 'dni': 459.3, 'ghi': 326.9, 'dhi': 29.7, 'etr': 1387.3}",Mostly Cloudy,54.91,2010-02-27 13:00:00,3,5.599,0,4.52,2.8
1382,56.69,0.59,47.73,0.72,partly-cloudy-day,0,0,,,"{'azimuth': 198, 'altitude': 39, 'dni': 578.2, 'ghi': 397.7, 'dhi': 36.2, 'etr': 1387.3}",Mostly Cloudy,56.69,2010-02-27 14:00:00,3,5.906,4,5.51,2.1
1383,56.42,0.44,48.22,0.74,partly-cloudy-day,0,0,,,"{'azimuth': 215, 'altitude': 34, 'dni': 652.5, 'ghi': 398, 'dhi': 36.2, 'etr': 1387.3}",Partly Cloudy,56.42,2010-02-27 15:00:00,3,5.906,3,5.5,2.33
1384,55.72,0.44,48.6,0.77,partly-cloudy-day,0,0,,1005.3,"{'azimuth': 230, 'altitude': 26, 'dni': 596.8, 'ghi': 288.5, 'dhi': 26.2, 'etr': 1387.3}",Partly Cloudy,55.72,2010-02-27 16:00:00,2,5.906,60,2.5,1.33
1385,56.42,0.59,48.01,0.73,partly-cloudy-day,0,0,,,"{'azimuth': 242, 'altitude': 17, 'dni': 414.7, 'ghi': 131.4, 'dhi': 11.9, 'etr': 1387.2}",Mostly Cloudy,56.42,2010-02-27 17:00:00,1,5.906,0,4.5,2.32
1386,56.69,0.59,48.86,0.75,partly-cloudy-day,0,0,,,"{'azimuth': 253, 'altitude': 6, 'dni': 199.3, 'ghi': 24.2, 'dhi': 2.2, 'etr': 1387.2}",Mostly Cloudy,56.69,2010-02-27 18:00:00,0,6.216,90,3.01,1.74
1387,55.18,0.59,49.49,0.81,partly-cloudy-night,0,0,,1001.8,,Mostly Cloudy,55.18,2010-02-27 19:00:00,0,6.216,44,3.99,1.42
1388,54.22,0.44,49.6,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,54.22,2010-02-27 20:00:00,0,6.216,74,4.98,4.98
1389,54.22,0.44,49.6,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,54.22,2010-02-27 21:00:00,0,6.216,39,6.07,6.07
1390,53.6,0.44,48.78,0.84,partly-cloudy-night,0,0,,999.3,,Partly Cloudy,53.6,2010-02-27 22:00:00,0,6.216,0,7.5,2.5
1391,53.06,0.19,48.26,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,53.06,2010-02-27 23:00:00,0,6.216,354,6.5,4.27
1392,52.88,0.19,48.26,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,52.88,2010-02-28 00:00:00,0,6.216,0,5.01,3
1393,51.44,0.19,48.23,0.89,partly-cloudy-night,0,0,,997.7,,Partly Cloudy,51.44,2010-02-28 01:00:00,0,6.216,0,4.52,4.52
1394,52.44,0.19,48.23,0.86,partly-cloudy-night,0,0,,,,Partly Cloudy,52.44,2010-02-28 02:00:00,0,6.216,235,5.01,3.76
1395,52.94,0.19,48.27,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,52.94,2010-02-28 03:00:00,0,6.216,260,6.0,4.12
1396,55.67,0.19,49.25,0.79,partly-cloudy-night,0,0,,999.3,,Partly Cloudy,55.67,2010-02-28 04:00:00,0,6.216,245,5.5,5.29
1397,56.21,0.19,50.3,0.81,partly-cloudy-night,0,0,,,,Partly Cloudy,56.21,2010-02-28 05:00:00,0,6.216,257,8.01,7.71
1398,60.6,0.19,45.29,0.57,partly-cloudy-night,0,0,,,,Partly Cloudy,60.6,2010-02-28 06:00:00,0,6.216,289,9.75,9.75
1399,60.35,0.19,42.91,0.53,partly-cloudy-night,0,0,,1000.5,,Partly Cloudy,60.35,2010-02-28 07:00:00,0,6.216,281,13.88,13.88
1400,59.71,0.19,38.91,0.46,partly-cloudy-day,0,0,,,"{'azimuth': 105, 'altitude': 5, 'dni': 214.9, 'ghi': 20.8, 'dhi': 1.9, 'etr': 1386.8}",Partly Cloudy,59.71,2010-02-28 08:00:00,0,6.216,271,20.51,12.26
1401,59.71,0.19,38.43,0.45,partly-cloudy-day,0,0,,,"{'azimuth': 116, 'altitude': 16, 'dni': 551.6, 'ghi': 163.1, 'dhi': 14.8, 'etr': 1386.8}",Partly Cloudy,59.71,2010-02-28 09:00:00,1,6.216,271,12.01,9.74
1402,60.85,0.19,37.89,0.42,partly-cloudy-day,0,0,,1005.69,"{'azimuth': 128, 'altitude': 25, 'dni': 692.2, 'ghi': 323.5, 'dhi': 29.4, 'etr': 1386.8}",Partly Cloudy,60.85,2010-02-28 10:00:00,2,6.216,260,13.5,12.9
1403,60.86,0.19,37.06,0.41,partly-cloudy-day,0,0,,1016.99,"{'azimuth': 143, 'altitude': 33, 'dni': 763.2, 'ghi': 458.2, 'dhi': 41.7, 'etr': 1386.7}",Partly Cloudy,60.86,2010-02-28 11:00:00,3,6.216,271,22.0,16.13
1404,62.27,0.19,36.0,0.37,partly-cloudy-day,0,0,,1016.99,"{'azimuth': 160, 'altitude': 39, 'dni': 798.8, 'ghi': 547.6, 'dhi': 49.8, 'etr': 1386.7}",Partly Cloudy,62.27,2010-02-28 12:00:00,4,6.216,271,14.87,14.87
1405,63.09,0.19,34.81,0.35,partly-cloudy-day,0,0,,1007.7,"{'azimuth': 179, 'altitude': 41, 'dni': 810.5, 'ghi': 581.3, 'dhi': 52.8, 'etr': 1386.7}",Partly Cloudy,63.09,2010-02-28 13:00:00,4,6.216,286,13.5,13.36
1406,62.06,0.19,34.28,0.35,partly-cloudy-day,0,0,,,"{'azimuth': 198, 'altitude': 39, 'dni': 801.6, 'ghi': 555.7, 'dhi': 50.5, 'etr': 1386.6}",Partly Cloudy,62.06,2010-02-28 14:00:00,4,6.216,298,12.5,9.32
1407,62.64,0.19,35.01,0.36,partly-cloudy-day,0,0,,,"{'azimuth': 215, 'altitude': 34, 'dni': 769.8, 'ghi': 473.5, 'dhi': 43, 'etr': 1386.6}",Partly Cloudy,62.64,2010-02-28 15:00:00,3,6.216,295,9.0,6.67
1408,60.92,0.19,40.1,0.46,partly-cloudy-day,0,0,,1007.5,"{'azimuth': 230, 'altitude': 26, 'dni': 705, 'ghi': 344.2, 'dhi': 31.3, 'etr': 1386.6}",Partly Cloudy,60.92,2010-02-28 16:00:00,2,6.216,257,7.61,7.61
1409,60.79,0.19,41.64,0.49,partly-cloudy-day,0,0,,,"{'azimuth': 243, 'altitude': 17, 'dni': 578, 'ghi': 185.8, 'dhi': 16.9, 'etr': 1386.6}",Partly Cloudy,60.79,2010-02-28 17:00:00,1,6.216,229,8.51,5.45
1410,57.49,0.19,43.92,0.6,partly-cloudy-day,0,0,,,"{'azimuth': 253, 'altitude': 7, 'dni': 285.5, 'ghi': 35.9, 'dhi': 3.3, 'etr': 1386.5}",Partly Cloudy,57.49,2010-02-28 18:00:00,0,6.216,214,4.49,4.49
1411,56.07,0.19,44.23,0.64,partly-cloudy-night,0,0,,1008.51,,Partly Cloudy,56.07,2010-02-28 19:00:00,0,6.216,221,4.5,2.43
1412,55.64,0.19,46.28,0.71,partly-cloudy-night,0,0,,,,Partly Cloudy,55.64,2010-02-28 20:00:00,0,6.216,26,4.5,4.41
1413,54.22,0.19,47.5,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,54.22,2010-02-28 21:00:00,0,6.216,63,7.01,3.76
1414,52.88,0.19,45.23,0.75,partly-cloudy-night,0,0,,1011.11,,Partly Cloudy,52.88,2010-02-28 22:00:00,0,6.216,7,6.0,5.01
1415,51.67,0.19,44.71,0.77,partly-cloudy-night,0,0,,,,Partly Cloudy,51.67,2010-02-28 23:00:00,0,6.216,346,6.5,5.63
1416,51.15,0.19,44.63,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,51.15,2010-03-01 00:00:00,0,6.216,354,7.24,7.24
1417,50.33,0.19,44.63,0.81,partly-cloudy-night,0,0,,1010.6,,Partly Cloudy,50.33,2010-03-01 01:00:00,0,6.216,352,6.0,5.55
1418,46.92,0.19,44.38,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,49.15,2010-03-01 02:00:00,0,6.216,344,7.0,5.51
1419,43.86,0.19,42.82,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,47.34,2010-03-01 03:00:00,0,6.216,353,7.24,7.24
1420,43.36,0.19,41.51,0.84,partly-cloudy-night,0,0,,1010.5,,Partly Cloudy,46.14,2010-03-01 04:00:00,0,6.216,340,7.5,5.51
1421,43.76,0.19,41.41,0.84,partly-cloudy-night,0,0,,,,Partly Cloudy,46.08,2010-03-01 05:00:00,0,6.216,339,10.01,4.79
1422,43.15,0.19,41.22,0.83,partly-cloudy-night,0,0,,,,Partly Cloudy,46.14,2010-03-01 06:00:00,0,6.216,330,8.02,5.85
1423,42.3,0.44,40.63,0.83,partly-cloudy-night,0,0,,1010.5,,Partly Cloudy,45.42,2010-03-01 07:00:00,0,6.216,328,8.01,5.86
1424,44.72,0.44,40.28,0.8,partly-cloudy-day,0,0,,,"{'azimuth': 105, 'altitude': 5, 'dni': 194.8, 'ghi': 20, 'dhi': 1.8, 'etr': 1386.1}",Partly Cloudy,46.18,2010-03-01 08:00:00,0,6.216,315,6.5,3.67
1425,45.45,0.44,40.81,0.76,partly-cloudy-day,0,0,,,"{'azimuth': 116, 'altitude': 16, 'dni': 473.6, 'ghi': 142.7, 'dhi': 13, 'etr': 1386.1}",Partly Cloudy,48.17,2010-03-01 09:00:00,1,6.216,317,8.49,6.07
1426,53.14,0.31,43.48,0.7,partly-cloudy-day,0,0,,,"{'azimuth': 128, 'altitude': 25, 'dni': 648.6, 'ghi': 306.8, 'dhi': 27.9, 'etr': 1386.1}",Partly Cloudy,53.14,2010-03-01 10:00:00,2,6.216,320,8.0,5.38
1427,56.69,0.31,46.6,0.69,partly-cloudy-day,0,0,,,"{'azimuth': 142, 'altitude': 33, 'dni': 713.9, 'ghi': 432.7, 'dhi': 39.3, 'etr': 1386.1}",Partly Cloudy,56.69,2010-03-01 11:00:00,3,6.216,259,6.9,6.9
1428,57.25,0.44,46.15,0.66,partly-cloudy-day,0,0,,,"{'azimuth': 160, 'altitude': 39, 'dni': 680.2, 'ghi': 470.1, 'dhi': 42.7, 'etr': 1386}",Partly Cloudy,57.25,2010-03-01 12:00:00,4,6.216,257,14.99,10.32
1429,60.13,0.31,41.68,0.5,partly-cloudy-day,0,0,,,"{'azimuth': 179, 'altitude': 41, 'dni': 757.4, 'ghi': 547.4, 'dhi': 49.8, 'etr': 1386}",Partly Cloudy,60.13,2010-03-01 13:00:00,4,6.216,260,18.0,9.43
1430,63.03,0.31,37.74,0.39,partly-cloudy-day,0,0,,,"{'azimuth': 198, 'altitude': 39, 'dni': 749.1, 'ghi': 523.3, 'dhi': 47.6, 'etr': 1386}",Partly Cloudy,63.03,2010-03-01 14:00:00,4,6.216,306,24.54,14.26
1431,64.29,0.31,37.06,0.36,partly-cloudy-day,0,0,,,"{'azimuth': 216, 'altitude': 34, 'dni': 719.7, 'ghi': 446.3, 'dhi': 40.6, 'etr': 1385.9}",Partly Cloudy,64.29,2010-03-01 15:00:00,3,6.216,273,25.63,14.02
1432,64.52,0.19,34.66,0.33,partly-cloudy-day,0,0,,,"{'azimuth': 230, 'altitude': 27, 'dni': 707.5, 'ghi': 348.9, 'dhi': 31.7, 'etr': 1385.9}",Partly Cloudy,64.52,2010-03-01 16:00:00,2,6.216,278,29.95,12.19
1433,63.59,0.19,34.23,0.33,partly-cloudy-day,0,0,,,"{'azimuth': 243, 'altitude': 17, 'dni': 582.1, 'ghi': 189.8, 'dhi': 17.3, 'etr': 1385.9}",Partly Cloudy,63.59,2010-03-01 17:00:00,1,6.216,270,24.53,12.03
1434,62.48,0.19,32.44,0.32,partly-cloudy-day,0,0,,,"{'azimuth': 254, 'altitude': 7, 'dni': 295.1, 'ghi': 38.4, 'dhi': 3.5, 'etr': 1385.9}",Partly Cloudy,62.48,2010-03-01 18:00:00,0,6.216,287,16.99,8.28
1435,60.63,0.19,32.34,0.34,partly-cloudy-night,0,0,,,,Partly Cloudy,60.63,2010-03-01 19:00:00,0,6.216,270,11.5,7.44
1436,57.61,0.19,35.47,0.43,partly-cloudy-night,0,0,,,,Partly Cloudy,57.61,2010-03-01 20:00:00,0,6.216,280,10.02,5.71
1437,56.73,0.19,35.12,0.44,partly-cloudy-night,0,0,,,,Partly Cloudy,56.73,2010-03-01 21:00:00,0,6.216,280,11.52,2.99
1438,55.64,0.19,35.8,0.47,partly-cloudy-night,0,0,,1018.8,,Partly Cloudy,55.64,2010-03-01 22:00:00,0,6.216,331,6.0,3.58
1439,53.78,0.19,36.43,0.52,partly-cloudy-night,0,0,,,,Partly Cloudy,53.78,2010-03-01 23:00:00,0,6.216,255,4.01,2.41
1440,53.12,0.19,36.43,0.53,partly-cloudy-night,0,0,,,,Partly Cloudy,53.12,2010-03-02 00:00:00,0,6.216,304,6,2.5
1441,50.77,0.19,36.27,0.57,partly-cloudy-night,0,0,,1020.21,,Partly Cloudy,50.77,2010-03-02 01:00:00,0,6.216,335,7.01,1.0
1442,50.69,0.19,35.59,0.56,partly-cloudy-night,0,0,,,,Partly Cloudy,50.69,2010-03-02 02:00:00,0,6.216,296,6.51,0.59
1443,49.15,0.19,35.82,0.6,partly-cloudy-night,0,0,,,,Partly Cloudy,49.15,2010-03-02 03:00:00,0,6.216,317,5.51,1.5
1444,49.15,0.19,35.82,0.6,partly-cloudy-night,0,0,,1020.99,,Partly Cloudy,49.15,2010-03-02 04:00:00,0,6.216,310,6,2.99
1445,46.26,0.19,35.44,0.6,partly-cloudy-night,0,0,,,,Partly Cloudy,48.82,2010-03-02 05:00:00,0,6.216,302,10.52,6.0
1446,45.11,0.19,36.61,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,47.42,2010-03-02 06:00:00,0,6.216,329,9.01,5.12
1447,46.23,0.19,35.23,0.62,partly-cloudy-night,0,0,,1020.62,,Partly Cloudy,47.72,2010-03-02 07:00:00,0,6.216,290,8.52,4.0
1448,48.8,0.19,34.53,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 105, 'altitude': 6, 'dni': 243.3, 'ghi': 26.3, 'dhi': 2.4, 'etr': 1385.5}",Partly Cloudy,48.8,2010-03-02 08:00:00,0,6.216,322,12.01,2.25
1449,51.08,0.19,36.65,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 115, 'altitude': 16, 'dni': 563.1, 'ghi': 172.9, 'dhi': 15.7, 'etr': 1385.4}",Partly Cloudy,51.08,2010-03-02 09:00:00,1,6.216,300,8.01,2.65
1450,55.79,0.19,37.99,0.51,rain,0.0816,1,rain,1021.62,"{'azimuth': 128, 'altitude': 26, 'dni': 698.7, 'ghi': 334.6, 'dhi': 30.4, 'etr': 1385.4}",Light Rain,55.79,2010-03-02 10:00:00,2,6.216,331,5.52,2.58
1451,59.5,0.19,40.02,0.48,rain,0.4083,1,rain,,"{'azimuth': 142, 'altitude': 34, 'dni': 767.7, 'ghi': 469.6, 'dhi': 42.7, 'etr': 1385.4}",Heavy Rain,59.5,2010-03-02 11:00:00,3,6.216,53,7.5,5.2
1452,60.85,0.19,42.12,0.5,partly-cloudy-day,0,0,,,"{'azimuth': 159, 'altitude': 39, 'dni': 802.3, 'ghi': 559, 'dhi': 50.8, 'etr': 1385.3}",Partly Cloudy,60.85,2010-03-02 12:00:00,4,6.216,88,26,4.53
1453,62.22,0.19,44.2,0.52,partly-cloudy-day,0,0,,1021.92,"{'azimuth': 179, 'altitude': 41, 'dni': 813.6, 'ghi': 592.5, 'dhi': 53.9, 'etr': 1385.3}",Partly Cloudy,62.22,2010-03-02 13:00:00,4,6.216,93,12.01,6.61
1454,62.22,0.19,45.17,0.54,partly-cloudy-day,0,0,,,"{'azimuth': 198, 'altitude': 40, 'dni': 804.8, 'ghi': 566.4, 'dhi': 51.5, 'etr': 1385.3}",Partly Cloudy,62.22,2010-03-02 14:00:00,4,6.216,103,10.52,6.95
1455,60.34,0.19,45.39,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 216, 'altitude': 35, 'dni': 773.5, 'ghi': 483.6, 'dhi': 44, 'etr': 1385.3}",Partly Cloudy,60.34,2010-03-02 15:00:00,3,6.216,101,9.51,6.49
1456,59.23,0.19,45.55,0.6,partly-cloudy-day,0,0,,1019.89,"{'azimuth': 231, 'altitude': 27, 'dni': 709.9, 'ghi': 353.5, 'dhi': 32.1, 'etr': 1385.2}",Partly Cloudy,59.23,2010-03-02 16:00:00,2,6.216,110,8.51,6.06
1457,57.67,0.19,45.74,0.64,partly-cloudy-day,0,0,,,"{'azimuth': 243, 'altitude': 17, 'dni': 586.2, 'ghi': 193.8, 'dhi': 17.6, 'etr': 1385.2}",Partly Cloudy,57.67,2010-03-02 17:00:00,1,6.216,107,9.01,5.87
1458,56.19,0.19,45.08,0.66,partly-cloudy-day,0,0,,,"{'azimuth': 254, 'altitude': 7, 'dni': 304.4, 'ghi': 40.9, 'dhi': 3.7, 'etr': 1385.2}",Partly Cloudy,56.19,2010-03-02 18:00:00,0,6.216,102,9.01,5.81
1459,55.63,0.19,45.51,0.69,partly-cloudy-night,0,0,,1017.38,,Partly Cloudy,55.63,2010-03-02 19:00:00,0,6.216,104,9.52,5.59
1460,54.06,0.44,47.53,0.79,partly-cloudy-night,0,0,,,,Partly Cloudy,54.06,2010-03-02 20:00:00,0,6.216,87,9.51,6.95
1461,54.43,0.44,47.32,0.77,partly-cloudy-night,0,0,,,,Partly Cloudy,54.43,2010-03-02 21:00:00,0,6.216,83,12,6.5
1462,54.77,0.44,43.68,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,54.77,2010-03-02 22:00:00,0,6.216,74,10.51,6.0
1463,54.1,0.44,42.07,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,54.1,2010-03-02 23:00:00,0,6.216,90,9,5.5
1464,53.51,0.44,42.89,0.67,partly-cloudy-night,0,0,,,,Partly Cloudy,53.51,2010-03-03 00:00:00,0,6.216,75,9.01,8.12
1465,52.88,0.44,42.02,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,52.88,2010-03-03 01:00:00,0,6.216,80,13.01,7.53
1466,52.56,0.44,40.53,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,52.56,2010-03-03 02:00:00,0,6.216,89,12.02,8.12
1467,52.56,0.44,40.61,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,52.56,2010-03-03 03:00:00,0,6.216,42,12.5,9.98
1468,51.6,0.44,40.99,0.67,partly-cloudy-night,0,0,,,,Partly Cloudy,51.6,2010-03-03 04:00:00,0,6.216,64,13.02,8.7
1469,51.6,0.44,39.3,0.63,partly-cloudy-night,0,0,,,,Partly Cloudy,51.6,2010-03-03 05:00:00,0,6.216,89,19.5,9.29
1470,52.14,0.44,39.36,0.62,partly-cloudy-night,0,0,,,,Partly Cloudy,52.14,2010-03-03 06:00:00,0,6.216,54,19.5,10.01
1471,52.14,0.44,39.62,0.62,partly-cloudy-night,0,0,,,,Partly Cloudy,52.14,2010-03-03 07:00:00,0,6.216,63,17.02,9.57
1472,52.15,0.59,38.73,0.6,partly-cloudy-day,0,0,,,"{'azimuth': 105, 'altitude': 6, 'dni': 185.8, 'ghi': 21.2, 'dhi': 1.9, 'etr': 1384.8}",Mostly Cloudy,52.15,2010-03-03 08:00:00,0,6.216,62,29.9,11.34
1473,54.0,0.75,37.6,0.54,partly-cloudy-day,0,0,,,"{'azimuth': 115, 'altitude': 17, 'dni': 323, 'ghi': 101, 'dhi': 9.2, 'etr': 1384.7}",Mostly Cloudy,54.0,2010-03-03 09:00:00,1,6.216,71,30.53,11.1
1474,51.23,0.75,41.05,0.68,partly-cloudy-day,0,0,,1006.1,"{'azimuth': 127, 'altitude': 26, 'dni': 398.5, 'ghi': 193.2, 'dhi': 17.6, 'etr': 1384.7}",Mostly Cloudy,51.23,2010-03-03 10:00:00,1,5.906,68,27.3,9.99
1475,45.71,0.75,42.53,0.76,partly-cloudy-day,0,0,,,"{'azimuth': 142, 'altitude': 34, 'dni': 437.1, 'ghi': 270, 'dhi': 24.5, 'etr': 1384.7}",Mostly Cloudy,49.79,2010-03-03 11:00:00,2,4.662,56,18.0,10.17
1476,51.64,0.75,42.67,0.71,partly-cloudy-day,0,0,,,"{'azimuth': 159, 'altitude': 40, 'dni': 456.5, 'ghi': 320.7, 'dhi': 29.2, 'etr': 1384.7}",Mostly Cloudy,51.64,2010-03-03 12:00:00,3,5.591,38,23.56,9.84
1477,46.38,0.75,43.31,0.78,partly-cloudy-day,0,0,,1004.81,"{'azimuth': 179, 'altitude': 42, 'dni': 462.9, 'ghi': 339.6, 'dhi': 30.9, 'etr': 1384.6}",Mostly Cloudy,49.98,2010-03-03 13:00:00,3,5.906,337,27.62,8.95
1478,44.7,0.75,44.44,0.85,partly-cloudy-day,0,0,,,"{'azimuth': 199, 'altitude': 40, 'dni': 457.9, 'ghi': 324.7, 'dhi': 29.5, 'etr': 1384.6}",Mostly Cloudy,48.81,2010-03-03 14:00:00,3,3.73,305,16.52,9.58
1479,46.47,0.75,44.44,0.82,partly-cloudy-day,0,0,,,"{'azimuth': 216, 'altitude': 35, 'dni': 440.2, 'ghi': 277.5, 'dhi': 25.2, 'etr': 1384.6}",Mostly Cloudy,49.79,2010-03-03 15:00:00,3,4.346,288,18.51,8.09
1480,46.63,0.75,44.61,0.82,partly-cloudy-day,0,0,,1004.0,"{'azimuth': 231, 'altitude': 27, 'dni': 404.5, 'ghi': 203.3, 'dhi': 18.5, 'etr': 1384.5}",Mostly Cloudy,49.98,2010-03-03 16:00:00,2,5.906,285,32.02,8.27
1481,50.18,0.75,43.94,0.79,partly-cloudy-day,0,0,,,"{'azimuth': 244, 'altitude': 18, 'dni': 335.1, 'ghi': 112.3, 'dhi': 10.2, 'etr': 1384.5}",Mostly Cloudy,50.18,2010-03-03 17:00:00,1,6.216,311,14.51,8.89
1482,50.91,0.75,43.74,0.76,partly-cloudy-day,0,0,,,"{'azimuth': 254, 'altitude': 7, 'dni': 178, 'ghi': 24.7, 'dhi': 2.2, 'etr': 1384.5}",Mostly Cloudy,50.91,2010-03-03 18:00:00,0,6.216,295,10.01,7.9
1483,46.64,0.75,44.62,0.83,partly-cloudy-night,,,rain,1005.01,,Mostly Cloudy,49.71,2010-03-03 19:00:00,0,6.216,303,,7.46
1484,45.78,0.75,44.66,0.84,partly-cloudy-night,0,0,,,,Mostly Cloudy,49.19,2010-03-03 20:00:00,0,6.216,260,9.5,7.99
1485,46.25,0.75,44.59,0.84,partly-cloudy-night,0,0,,,,Mostly Cloudy,49.19,2010-03-03 21:00:00,0,6.216,260,7.51,6.91
1486,47.34,0.75,44.63,0.84,partly-cloudy-night,0,0,,,,Mostly Cloudy,49.15,2010-03-03 22:00:00,0,6.216,237,9.5,4.81
1487,49.15,0.75,44.38,0.84,partly-cloudy-night,0,0,,,,Mostly Cloudy,49.15,2010-03-03 23:00:00,0,6.216,260,7.51,2.67
1488,48.82,0.75,44.57,0.85,partly-cloudy-night,0,0,,,,Mostly Cloudy,48.82,2010-03-04 00:00:00,0,6.216,260,7.51,2.14
1489,48.82,0.75,44.9,0.86,partly-cloudy-night,0,0,,,,Mostly Cloudy,48.82,2010-03-04 01:00:00,0,6.216,310,6.51,2.01
1490,48.82,0.75,44.69,0.86,partly-cloudy-night,0,0,,,,Mostly Cloudy,48.82,2010-03-04 02:00:00,0,6.216,302,7.01,2.59
1491,46.27,0.75,44.61,0.89,partly-cloudy-night,0,0,,,,Mostly Cloudy,47.72,2010-03-04 03:00:00,0,6.216,317,7.01,3.96
1492,47.14,0.75,44.17,0.84,partly-cloudy-night,0,0,,,,Mostly Cloudy,48.82,2010-03-04 04:00:00,0,6.216,31,8.51,4.52
1493,46.84,0.75,43.64,0.82,partly-cloudy-night,0,0,,,,Mostly Cloudy,48.83,2010-03-04 05:00:00,0,6.216,290,7.51,5.01
1494,46.85,0.75,42.82,0.8,partly-cloudy-night,0,0,,,,Mostly Cloudy,48.82,2010-03-04 06:00:00,0,6.216,275,8.01,4.98
1495,46.71,0.44,41.97,0.81,partly-cloudy-night,0,0,,1008.01,,Partly Cloudy,47.62,2010-03-04 07:00:00,0,6.216,311,8.01,3.29
1496,45.5,0.59,41.57,0.78,partly-cloudy-day,0,0,,,"{'azimuth': 104, 'altitude': 6, 'dni': 195.6, 'ghi': 23.4, 'dhi': 2.1, 'etr': 1384.1}",Mostly Cloudy,47.95,2010-03-04 08:00:00,0,6.216,290,8.51,5.53
1497,47.81,0.31,42.31,0.76,partly-cloudy-day,0,0,,,"{'azimuth': 115, 'altitude': 17, 'dni': 536.2, 'ghi': 170.9, 'dhi': 15.5, 'etr': 1384}",Partly Cloudy,49.59,2010-03-04 09:00:00,1,6.216,300,8.01,4.88
1498,53.07,0.19,42.37,0.67,partly-cloudy-day,0,0,,1009.31,"{'azimuth': 127, 'altitude': 26, 'dni': 705, 'ghi': 345.8, 'dhi': 31.4, 'etr': 1384}",Partly Cloudy,53.07,2010-03-04 10:00:00,2,6.216,312,10.51,7.25
1499,55.1,0.31,42.35,0.62,partly-cloudy-day,0,0,,,"{'azimuth': 142, 'altitude': 35, 'dni': 720.8, 'ghi': 449.3, 'dhi': 40.8, 'etr': 1384}",Partly Cloudy,55.1,2010-03-04 11:00:00,3,6.216,287,8.01,7.1
1500,55.66,0.31,42.51,0.61,partly-cloudy-day,0,0,,,"{'azimuth': 159, 'altitude': 40, 'dni': 752.2, 'ghi': 532.7, 'dhi': 48.4, 'etr': 1384}",Partly Cloudy,55.66,2010-03-04 12:00:00,4,6.216,281,13.0,7.48
1501,56.8,0.44,41.9,0.57,partly-cloudy-day,0,0,,1010.5,"{'azimuth': 179, 'altitude': 42, 'dni': 693.9, 'ghi': 512.9, 'dhi': 46.6, 'etr': 1383.9}",Partly Cloudy,56.8,2010-03-04 13:00:00,4,6.216,300,12.01,8.59
1502,58.67,0.31,43.04,0.56,partly-cloudy-day,0,0,,,"{'azimuth': 199, 'altitude': 40, 'dni': 753.4, 'ghi': 538.2, 'dhi': 48.9, 'etr': 1383.9}",Partly Cloudy,58.67,2010-03-04 14:00:00,4,6.216,268,12.01,9.03
1503,58.39,0.31,42.58,0.56,partly-cloudy-day,0,0,,1012.01,"{'azimuth': 216, 'altitude': 35, 'dni': 724.7, 'ghi': 460.4, 'dhi': 41.9, 'etr': 1383.9}",Partly Cloudy,58.39,2010-03-04 15:00:00,3,6.216,232,13.0,8.32
1504,59.08,0.31,43.65,0.57,partly-cloudy-day,0,0,,1011.36,"{'azimuth': 231, 'altitude': 27, 'dni': 666.5, 'ghi': 338.2, 'dhi': 30.7, 'etr': 1383.8}",Partly Cloudy,59.08,2010-03-04 16:00:00,2,6.216,218,10.01,8.01
1505,59.89,0.44,43.28,0.54,partly-cloudy-day,0,0,,,"{'azimuth': 244, 'altitude': 18, 'dni': 504.7, 'ghi': 171.4, 'dhi': 15.6, 'etr': 1383.8}",Partly Cloudy,59.89,2010-03-04 17:00:00,1,6.216,189,7.01,4.16
