,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
3,2020-04-07 03:00:00,Overcast,cloudy,0.0,0.0,54.7,54.7,44.18,0.68,1026.4,3.12,3.18,285,0.96,0,10,330.0,,
4,2020-04-07 04:00:00,Overcast,cloudy,0.0,0.0,54.23,54.23,44.39,0.69,1026.3,3.28,3.28,287,0.95,0,10,331.2,,
5,2020-04-07 05:00:00,Overcast,cloudy,0.0,0.0,53.82,53.82,44.56,0.71,1026.2,3.31,3.31,289,0.97,0,10,332.1,,
6,2020-04-07 06:00:00,Overcast,cloudy,0.0004,0.01,53.59,53.59,44.52,0.71,1026.1,3.23,3.23,332,0.97,0,10,332.4,rain,
7,2020-04-07 07:00:00,Overcast,cloudy,0.0002,0.01,53.28,53.28,44.59,0.72,1026.1,3.14,3.14,332,0.95,0,10,332.3,rain,
8,2020-04-07 08:00:00,Overcast,cloudy,0.0,0.0,54.19,54.19,45.08,0.71,1026.5,3.0,3.0,325,0.95,0,10,332.1,,"{'azimuth': 86, 'altitude': 6, 'dni': 84.1, 'ghi': 9.4, 'dhi': 0.9, 'etr': 1357.9}"
9,2020-04-07 09:00:00,Overcast,cloudy,0.0,0.0,55.68,55.68,45.63,0.69,1027.1,2.73,2.73,357,0.94,1,10,332.6,,"{'azimuth': 96, 'altitude': 17, 'dni': 199.8, 'ghi': 64.7, 'dhi': 5.9, 'etr': 1357.9}"
10,2020-04-07 10:00:00,Overcast,cloudy,0.0,0.0,57.8,57.8,46.3,0.65,1027.5,2.44,3.26,106,0.93,1,10,333.3,,"{'azimuth': 107, 'altitude': 28, 'dni': 249.1, 'ghi': 129.3, 'dhi': 11.8, 'etr': 1357.8}"
11,2020-04-07 11:00:00,Overcast,cloudy,0.0,0.0,59.86,59.86,47.15,0.63,1027.6,2.62,4.11,149,0.95,2,10,334.0,,"{'azimuth': 119, 'altitude': 39, 'dni': 258.6, 'ghi': 177.1, 'dhi': 16.1, 'etr': 1357.8}"
12,2020-04-07 12:00:00,Overcast,cloudy,0.0,0.0,61.54,61.54,47.65,0.6,1027.6,3.58,4.83,138,0.94,3,10,334.9,,"{'azimuth': 136, 'altitude': 47, 'dni': 279.7, 'ghi': 226.6, 'dhi': 20.6, 'etr': 1357.8}"
13,2020-04-07 13:00:00,Overcast,cloudy,0.0002,0.01,63.04,63.04,47.46,0.57,1027.3,4.55,5.44,133,0.94,4,10,335.8,rain,"{'azimuth': 157, 'altitude': 54, 'dni': 288.9, 'ghi': 256.1, 'dhi': 23.3, 'etr': 1357.7}"
14,2020-04-07 14:00:00,Overcast,cloudy,0.0002,0.01,64.3,64.3,47.16,0.54,1027.1,5.21,6.15,137,0.96,4,10,336.6,rain,"{'azimuth': 183, 'altitude': 56, 'dni': 274.5, 'ghi': 249.3, 'dhi': 22.7, 'etr': 1357.7}"
15,2020-04-07 15:00:00,Overcast,cloudy,0.0,0.0,66.18,66.18,47.96,0.52,1027.0,6.01,7.29,151,0.94,4,10,331.8,,"{'azimuth': 208, 'altitude': 53, 'dni': 289.3, 'ghi': 253, 'dhi': 23, 'etr': 1357.7}"
16,2020-04-07 16:00:00,Overcast,cloudy,0.0,0.0,65.92,65.92,46.91,0.5,1026.6,6.41,7.88,156,0.96,3,10,332.4,,"{'azimuth': 228, 'altitude': 46, 'dni': 263.5, 'ghi': 207.5, 'dhi': 18.9, 'etr': 1357.6}"
17,2020-04-07 17:00:00,Overcast,cloudy,0.0,0.0,65.21,65.21,46.22,0.5,1026.2,6.61,8.04,161,0.96,2,10,332.9,,"{'azimuth': 244, 'altitude': 36, 'dni': 250.4, 'ghi': 163.4, 'dhi': 14.9, 'etr': 1357.6}"
18,2020-04-07 18:00:00,Overcast,cloudy,0.0,0.0,64.03,64.03,45.85,0.52,1026.2,6.3,7.48,166,0.97,1,10,333.0,,"{'azimuth': 256, 'altitude': 26, 'dni': 211.5, 'ghi': 101.4, 'dhi': 9.2, 'etr': 1357.6}"
19,2020-04-07 19:00:00,Overcast,cloudy,0.0,0.0,63.21,63.21,45.64,0.53,1026.4,5.54,6.5,168,0.98,0,10,332.9,,"{'azimuth': 267, 'altitude': 15, 'dni': 155, 'ghi': 43.4, 'dhi': 3.9, 'etr': 1357.5}"
20,2020-04-07 20:00:00,Overcast,cloudy,0.0,0.0,62.22,62.22,45.02,0.53,1026.6,4.03,4.59,169,0.97,0,10,334.0,,"{'azimuth': 277, 'altitude': 4, 'dni': 39.5, 'ghi': 2.7, 'dhi': 0.2, 'etr': 1357.5}"
21,2020-04-07 21:00:00,Overcast,cloudy,0.0,0.0,60.79,60.79,44.49,0.55,1027.0,3.25,4.2,165,0.97,0,10,334.9,,
22,2020-04-07 22:00:00,Overcast,cloudy,0.0,0.0,59.34,59.34,44.62,0.58,1027.5,2.79,4.14,171,0.96,0,10,336.1,,
23,2020-04-07 23:00:00,Overcast,cloudy,0.0,0.0,57.95,57.95,44.75,0.61,1027.7,2.53,4.11,195,0.94,0,10,337.3,,
0,2020-04-08 00:00:00,Overcast,cloudy,0,0,56.82,56.82,44.64,0.64,1027.9,2.54,4.03,230,0.93,0,10,338.7,,
1,2020-04-08 01:00:00,Overcast,cloudy,0,0,56.03,56.03,44.58,0.65,1027.9,2.63,3.98,273,0.92,0,10,340.3,,
2,2020-04-08 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,55.3,55.3,44.58,0.67,1027.9,2.82,3.9,276,0.85,0,10,341.6,,
3,2020-04-08 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,55.97,55.97,44.67,0.66,1026.8,3.32,3.34,205,0.62,0,10,343.2,,
4,2020-04-08 04:00:00,Clear,clear-night,0,0,55.08,55.08,44.36,0.67,1026.3,3.75,3.83,352,0.28,0,10,343.7,,
5,2020-04-08 05:00:00,Clear,clear-night,0,0,54.14,54.14,43.86,0.68,1025.9,4.16,4.16,310,0.05,0,10,344.5,,
6,2020-04-08 06:00:00,Clear,clear-night,0,0,53.11,53.11,43.07,0.69,1025.8,4.15,4.2,298,0.02,0,10,345.9,,
7,2020-04-08 07:00:00,Clear,clear-night,0,0,52.21,52.21,42.07,0.68,1025.8,4.11,4.11,304,0.06,0,10,347.7,,
8,2020-04-08 08:00:00,Clear,clear-day,0,0,52.89,52.89,41.72,0.66,1025.8,3.8,3.8,322,0.14,0,10,349.3,,"{'azimuth': 86, 'altitude': 6, 'dni': 267.2, 'ghi': 31.5, 'dhi': 2.9, 'etr': 1357.1}"
9,2020-04-08 09:00:00,Clear,clear-day,0,0,55.32,55.32,42.68,0.62,1025.8,3.05,3.05,35,0.31,1,10,348.6,,"{'azimuth': 96, 'altitude': 17, 'dni': 535.2, 'ghi': 176.1, 'dhi': 16, 'etr': 1357.1}"
10,2020-04-08 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,58.75,58.75,44.42,0.59,1025.9,2.18,2.41,102,0.53,2,10,349.5,,"{'azimuth': 106, 'altitude': 28, 'dni': 551.9, 'ghi': 289.3, 'dhi': 26.3, 'etr': 1357.1}"
11,2020-04-08 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,61.66,61.66,45.51,0.55,1025.9,1.98,2.61,149,0.69,3,10,350.0,,"{'azimuth': 119, 'altitude': 39, 'dni': 490.3, 'ghi': 338.2, 'dhi': 30.7, 'etr': 1357}"
12,2020-04-08 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,63.31,63.31,46.53,0.54,1025.7,3.33,3.64,163,0.77,3,10,349.9,,"{'azimuth': 136, 'altitude': 48, 'dni': 452.3, 'ghi': 368.6, 'dhi': 33.5, 'etr': 1357}"
13,2020-04-08 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,64.77,64.77,47.56,0.54,1025.4,5.36,5.51,159,0.75,4,10,349.5,,"{'azimuth': 157, 'altitude': 54, 'dni': 476.5, 'ghi': 424.5, 'dhi': 38.6, 'etr': 1357}"
14,2020-04-08 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,65.84,65.84,48.04,0.53,1025.0,6.85,7.14,153,0.74,4,10,349.5,,"{'azimuth': 183, 'altitude': 56, 'dni': 496.9, 'ghi': 453.4, 'dhi': 41.2, 'etr': 1356.9}"
15,2020-04-08 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,65.67,65.67,47.98,0.53,1024.6,7.42,7.59,154,0.66,4,10,343.2,,"{'azimuth': 208, 'altitude': 53, 'dni': 554.4, 'ghi': 487, 'dhi': 44.3, 'etr': 1356.9}"
16,2020-04-08 16:00:00,Partly Cloudy,partly-cloudy-day,0.0002,0.03,66.06,66.06,46.16,0.49,1023.6,7.69,7.79,152,0.55,4,10,344.5,rain,"{'azimuth': 229, 'altitude': 46, 'dni': 622.5, 'ghi': 492.3, 'dhi': 44.8, 'etr': 1356.9}"
17,2020-04-08 17:00:00,Partly Cloudy,partly-cloudy-day,0.0003,0.02,65.46,65.46,47.3,0.52,1023.3,7.56,7.6,153,0.45,3,10,345.0,rain,"{'azimuth': 244, 'altitude': 37, 'dni': 648.6, 'ghi': 425.5, 'dhi': 38.7, 'etr': 1356.8}"
18,2020-04-08 18:00:00,Partly Cloudy,partly-cloudy-day,0.0002,0.02,64.73,64.73,47.7,0.54,1023.2,6.75,6.78,156,0.37,1,10,343.7,rain,"{'azimuth': 256, 'altitude': 26, 'dni': 616.3, 'ghi': 297.5, 'dhi': 27, 'etr': 1356.8}"
19,2020-04-08 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,63.69,63.69,47.8,0.56,1023.6,5.54,5.54,159,0.32,0,10,348.0,,"{'azimuth': 267, 'altitude': 15, 'dni': 490.2, 'ghi': 138.9, 'dhi': 12.6, 'etr': 1356.8}"
20,2020-04-08 20:00:00,Clear,clear-day,0,0,62.77,62.77,47.28,0.57,1023.9,4.38,4.66,158,0.26,0,10,340.7,,"{'azimuth': 277, 'altitude': 4, 'dni': 135.3, 'ghi': 9.6, 'dhi': 0.9, 'etr': 1356.7}"
21,2020-04-08 21:00:00,Partly Cloudy,partly-cloudy-night,0.0016,0.02,61.35,61.35,46.94,0.59,1023.8,3.07,3.17,148,0.32,0,10,343.8,rain,
22,2020-04-08 22:00:00,Partly Cloudy,partly-cloudy-night,0.0006,0.01,59.93,59.93,47.26,0.63,1024.2,2.27,2.77,142,0.42,0,10,345.8,rain,
23,2020-04-08 23:00:00,Partly Cloudy,partly-cloudy-night,0.0002,0.02,58.45,58.45,47.13,0.66,1024.1,1.83,2.61,192,0.5,0,10,347.1,rain,
0,2020-04-09 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,57.12,57.12,46.48,0.68,1024.1,2.1,2.31,190,0.53,0,10,346.7,,
1,2020-04-09 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,56.0,56.0,45.86,0.69,1024.0,2.69,2.7,304,0.54,0,10,345.6,,
2,2020-04-09 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,55.43,55.43,45.39,0.69,1024.1,3.28,3.28,250,0.49,0,10,345.4,,
3,2020-04-09 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,55.79,55.79,46.84,0.72,1023.3,2.88,2.96,157,0.36,0,10,344.9,,
4,2020-04-09 04:00:00,Clear,clear-night,0.0002,0.02,54.74,54.74,46.2,0.73,1022.8,3.27,3.27,19,0.18,0,10,344.5,rain,
5,2020-04-09 05:00:00,Clear,clear-night,0.0004,0.02,53.79,53.79,45.53,0.74,1022.6,3.58,3.58,312,0.04,0,10,343.7,rain,
6,2020-04-09 06:00:00,Clear,clear-night,0.0003,0.01,52.97,52.97,44.81,0.74,1022.5,3.76,3.76,304,0.05,0,10,342.2,rain,
7,2020-04-09 07:00:00,Clear,clear-night,0,0,52.47,52.47,44.16,0.73,1022.4,3.92,3.92,308,0.07,0,10,340.3,,
8,2020-04-09 08:00:00,Clear,clear-day,0,0,53.68,53.68,43.96,0.7,1022.8,3.88,3.88,315,0.1,0,10,340.8,,"{'azimuth': 85, 'altitude': 6, 'dni': 284.7, 'ghi': 35.2, 'dhi': 3.2, 'etr': 1356.4}"
9,2020-04-09 09:00:00,Clear,clear-day,0,0,55.99,55.99,44.05,0.64,1023.0,3.48,3.48,354,0.14,1,10,341.1,,"{'azimuth': 95, 'altitude': 18, 'dni': 590, 'ghi': 197.4, 'dhi': 17.9, 'etr': 1356.3}"
10,2020-04-09 10:00:00,Clear,clear-day,0,0,59.48,59.48,45.29,0.59,1023.0,2.76,2.96,83,0.21,2,10,341.8,,"{'azimuth': 106, 'altitude': 29, 'dni': 703.4, 'ghi': 372.3, 'dhi': 33.8, 'etr': 1356.3}"
11,2020-04-09 11:00:00,Clear,clear-day,0.0002,0.01,62.39,62.39,46.1,0.55,1022.9,2.61,3.18,154,0.24,3,10,341.6,rain,"{'azimuth': 119, 'altitude': 39, 'dni': 762.2, 'ghi': 529.4, 'dhi': 48.1, 'etr': 1356.3}"
12,2020-04-09 12:00:00,Clear,clear-day,0.0002,0.01,64.17,64.17,47.08,0.54,1022.9,3.9,4.12,159,0.25,5,10,339.4,rain,"{'azimuth': 135, 'altitude': 48, 'dni': 800.5, 'ghi': 655.9, 'dhi': 59.6, 'etr': 1356.2}"
13,2020-04-09 13:00:00,Clear,clear-day,0.0002,0.01,65.68,65.68,48.08,0.53,1022.7,5.81,5.83,156,0.2,6,10,336.3,rain,"{'azimuth': 157, 'altitude': 54, 'dni': 842.7, 'ghi': 754.2, 'dhi': 68.6, 'etr': 1356.2}"
14,2020-04-09 14:00:00,Clear,clear-day,0.0003,0.02,66.88,66.88,48.6,0.52,1022.5,7.31,7.31,152,0.16,6,10,334.1,rain,"{'azimuth': 183, 'altitude': 56, 'dni': 864, 'ghi': 791.8, 'dhi': 72, 'etr': 1356.2}"
15,2020-04-09 15:00:00,Clear,clear-day,0,0,68.83,68.83,49.8,0.51,1022.1,6.9,6.93,157,0.12,6,10,330.0,,"{'azimuth': 209, 'altitude': 53, 'dni': 868.5, 'ghi': 766, 'dhi': 69.6, 'etr': 1356.1}"
16,2020-04-09 16:00:00,Clear,clear-day,0,0,68.4,68.4,49.15,0.5,1021.7,7.48,7.54,160,0.08,5,10,329.4,,"{'azimuth': 229, 'altitude': 46, 'dni': 855, 'ghi': 679.2, 'dhi': 61.7, 'etr': 1356.1}"
17,2020-04-09 17:00:00,Clear,clear-day,0,0,66.64,66.64,48.67,0.52,1021.3,7.56,7.78,166,0.04,3,10,329.4,,"{'azimuth': 244, 'altitude': 37, 'dni': 814.3, 'ghi': 536.9, 'dhi': 48.8, 'etr': 1356.1}"
18,2020-04-09 18:00:00,Clear,clear-day,0,0,66.01,66.01,48.56,0.53,1021.2,6.98,7.91,179,0.04,2,10,330.2,,"{'azimuth': 257, 'altitude': 26, 'dni': 728.4, 'ghi': 354.2, 'dhi': 32.2, 'etr': 1356}"
19,2020-04-09 19:00:00,Clear,clear-day,0,0,65.29,65.29,48.34,0.54,1021.4,5.97,7.92,194,0.03,0,10,331.5,,"{'azimuth': 267, 'altitude': 15, 'dni': 562.5, 'ghi': 161.4, 'dhi': 14.7, 'etr': 1356}"
20,2020-04-09 20:00:00,Clear,clear-day,0,0,64.12,64.12,47.42,0.55,1021.7,5.15,8.0,196,0.02,0,10,333.9,,"{'azimuth': 277, 'altitude': 4, 'dni': 160.4, 'ghi': 12, 'dhi': 1.1, 'etr': 1356}"
21,2020-04-09 21:00:00,Clear,clear-night,0,0,62.26,62.26,46.76,0.57,1022.0,4.38,7.13,167,0.01,0,10,333.1,,
22,2020-04-09 22:00:00,Clear,clear-night,0,0,60.16,60.16,46.51,0.61,1022.4,3.74,5.87,297,0.01,0,10,331.4,,
23,2020-04-09 23:00:00,Clear,clear-night,0,0,58.39,58.39,45.93,0.63,1022.8,3.22,4.74,257,0.0,0,10,330.3,,
0,2020-04-10 00:00:00,Clear,clear-night,0,0,57.08,57.08,45.11,0.64,1023,3.12,4.03,259,0,0,10,330.9,,
1,2020-04-10 01:00:00,Clear,clear-night,0,0,56.02,56.02,44.33,0.65,1023.2,3.26,3.65,287,0,0,10,332.2,,
2,2020-04-10 02:00:00,Clear,clear-night,0,0,55.26,55.26,43.77,0.65,1023.1,3.52,3.67,292,0.01,0,10,332.8,,
3,2020-04-10 03:00:00,Clear,clear-night,0,0,55.52,55.52,41.64,0.59,1022.3,3.0,3.2,313,0.01,0,10,335.3,,
4,2020-04-10 04:00:00,Clear,clear-night,0,0,54.65,54.65,41.11,0.6,1021.9,3.64,3.71,309,0.01,0,10,334.5,,
5,2020-04-10 05:00:00,Clear,clear-night,0,0,53.88,53.88,40.71,0.61,1021.9,4.1,4.1,300,0.01,0,10,333.3,,
6,2020-04-10 06:00:00,Clear,clear-night,0,0,53.02,53.02,40.22,0.62,1021.7,4.28,4.28,299,0.01,0,10,331.8,,
7,2020-04-10 07:00:00,Clear,clear-night,0.0002,0.01,52.51,52.51,39.91,0.62,1022,4.36,4.36,299,0.01,0,10,329.8,rain,
8,2020-04-10 08:00:00,Clear,clear-day,0.0004,0.01,53.53,53.53,40.43,0.61,1022.4,4.22,4.22,315,0.01,0,10,327.5,rain,"{'azimuth': 85, 'altitude': 7, 'dni': 305.9, 'ghi': 39.5, 'dhi': 3.6, 'etr': 1355.6}"
9,2020-04-10 09:00:00,Clear,clear-day,0.0003,0.01,56.34,56.34,42.01,0.59,1022.5,3.64,3.67,3,0.03,1,10,322.6,rain,"{'azimuth': 95, 'altitude': 18, 'dni': 616.6, 'ghi': 209.6, 'dhi': 19.1, 'etr': 1355.5}"
10,2020-04-10 10:00:00,Clear,clear-day,0.0003,0.01,60.03,60.03,43.94,0.55,1022.6,2.72,3.23,138,0.08,2,10,320.0,rain,"{'azimuth': 106, 'altitude': 29, 'dni': 746.8, 'ghi': 399, 'dhi': 36.3, 'etr': 1355.5}"
11,2020-04-10 11:00:00,Clear,clear-day,0.0002,0.01,63.27,63.27,45.72,0.53,1022.6,2.45,3.32,261,0.12,4,10,318.0,rain,"{'azimuth': 119, 'altitude': 39, 'dni': 810, 'ghi': 566.5, 'dhi': 51.5, 'etr': 1355.5}"
12,2020-04-10 12:00:00,Clear,clear-day,0,0,65.3,65.3,46.9,0.51,1022.9,3.98,4.4,187,0.17,5,10,316.8,,"{'azimuth': 135, 'altitude': 48, 'dni': 834.4, 'ghi': 687.4, 'dhi': 62.5, 'etr': 1355.5}"
13,2020-04-10 13:00:00,Clear,clear-day,0,0,66.99,66.99,47.9,0.5,1022.8,6.4,6.52,180,0.22,6,10,316.1,,"{'azimuth': 157, 'altitude': 55, 'dni': 834.6, 'ghi': 750.4, 'dhi': 68.2, 'etr': 1355.4}"
14,2020-04-10 14:00:00,Clear,clear-day,0,0,68.44,68.44,48.71,0.49,1022.7,8.34,8.71,172,0.23,7,10,311.6,,"{'azimuth': 183, 'altitude': 57, 'dni': 835.3, 'ghi': 768.7, 'dhi': 69.9, 'etr': 1355.4}"
15,2020-04-10 15:00:00,Clear,clear-day,0,0,69.06,69.06,48.42,0.48,1022.3,9.4,9.7,171,0.17,6,10,310.2,,"{'azimuth': 209, 'altitude': 54, 'dni': 850.3, 'ghi': 753.1, 'dhi': 68.5, 'etr': 1355.4}"
16,2020-04-10 16:00:00,Clear,clear-day,0,0,68.42,68.42,48.21,0.48,1021.8,9.79,10.53,174,0.09,5,10,309.0,,"{'azimuth': 229, 'altitude': 47, 'dni': 851.3, 'ghi': 679.3, 'dhi': 61.8, 'etr': 1355.3}"
17,2020-04-10 17:00:00,Clear,clear-day,0,0,67.2,67.2,48.18,0.5,1021.4,9.72,11.05,176,0.05,3,10,307.7,,"{'azimuth': 245, 'altitude': 37, 'dni': 815, 'ghi': 540.3, 'dhi': 49.1, 'etr': 1355.3}"
18,2020-04-10 18:00:00,Clear,clear-day,0,0,66.32,66.32,48.37,0.52,1021.4,8.9,10.75,178,0.04,2,10,305.7,,"{'azimuth': 257, 'altitude': 26, 'dni': 728.8, 'ghi': 356.9, 'dhi': 32.4, 'etr': 1355.3}"
19,2020-04-10 19:00:00,Clear,clear-day,0,0,65.31,65.31,48.57,0.55,1021.7,7.48,9.85,181,0.08,0,10,303.6,,"{'azimuth': 268, 'altitude': 15, 'dni': 557.8, 'ghi': 162, 'dhi': 14.7, 'etr': 1355.2}"
20,2020-04-10 20:00:00,Clear,clear-day,0,0,64.17,64.17,48.06,0.56,1022.1,6.22,8.72,184,0.17,0,10,304.3,,"{'azimuth': 277, 'altitude': 4, 'dni': 162.4, 'ghi': 12.7, 'dhi': 1.2, 'etr': 1355.2}"
21,2020-04-10 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,62.68,62.68,47.44,0.57,1022.6,5.47,8.54,183,0.34,0,10,303.4,,
22,2020-04-10 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,61.03,61.03,47.12,0.6,1022.9,5.22,8.59,197,0.56,0,10,302.6,,
23,2020-04-10 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,59.04,59.04,46.98,0.64,1023.2,4.24,8.46,230,0.72,0,10,302.0,,
0,2020-04-11 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,57.71,57.71,46.45,0.66,1023.1,4.17,7.97,231,0.73,0,10,301.7,,
1,2020-04-11 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,57.59,57.59,46.03,0.65,1022.7,4.88,7.31,239,0.69,0,10,301.5,,
2,2020-04-11 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0002,0.01,56.79,56.79,45.9,0.67,1022.6,4.71,6.64,245,0.68,0,10,301.1,rain,
3,2020-04-11 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,56.75,56.75,46.35,0.68,1022.4,4.23,5.56,224,0.77,0,10,304.9,,
4,2020-04-11 04:00:00,Overcast,cloudy,0,0,56.26,56.26,46.28,0.69,1022.3,4.21,5.75,313,0.89,0,10,302.8,,
5,2020-04-11 05:00:00,Overcast,cloudy,0,0,55.67,55.67,46.08,0.7,1021.9,4.13,5.81,274,0.98,0,10,301.4,,
6,2020-04-11 06:00:00,Overcast,cloudy,0,0,55.17,55.17,45.6,0.7,1021.9,4.08,5.47,265,0.98,0,10,301.4,,
7,2020-04-11 07:00:00,Overcast,cloudy,0,0,54.83,54.83,44.98,0.69,1021.9,4.05,5.09,299,0.98,0,10,302.1,,
8,2020-04-11 08:00:00,Overcast,cloudy,0,0,56.71,56.71,44.79,0.64,1022.2,3.49,4.05,288,0.98,0,10,304.3,,"{'azimuth': 85, 'altitude': 7, 'dni': 88.9, 'ghi': 12, 'dhi': 1.1, 'etr': 1354.8}"
9,2020-04-11 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,58.54,58.54,45.69,0.62,1022.6,3.47,4.56,303,0.8,1,10,305.7,,"{'azimuth': 95, 'altitude': 18, 'dni': 304, 'ghi': 104.9, 'dhi': 9.5, 'etr': 1354.8}"
10,2020-04-11 10:00:00,Partly Cloudy,partly-cloudy-day,0.0002,0.01,60.98,60.98,46.92,0.6,1022.7,3.58,5.87,185,0.52,2,10,307.4,rain,"{'azimuth': 106, 'altitude': 29, 'dni': 563.9, 'ghi': 304.1, 'dhi': 27.6, 'etr': 1354.7}"
11,2020-04-11 11:00:00,Partly Cloudy,partly-cloudy-day,0.0004,0.01,63.21,63.21,48.15,0.58,1023.1,4.26,7.37,220,0.32,4,10,309.0,rain,"{'azimuth': 118, 'altitude': 40, 'dni': 730, 'ghi': 514, 'dhi': 46.7, 'etr': 1354.7}"
12,2020-04-11 12:00:00,Clear,clear-day,0.0003,0.01,64.84,64.84,48.96,0.56,1023.1,6.04,9.2,200,0.28,5,10,310.5,rain,"{'azimuth': 135, 'altitude': 49, 'dni': 789.6, 'ghi': 653.9, 'dhi': 59.4, 'etr': 1354.7}"
13,2020-04-11 13:00:00,Partly Cloudy,partly-cloudy-day,0.0002,0.01,66.41,66.41,49.59,0.55,1022.9,8.33,11.22,206,0.31,6,10,311.8,rain,"{'azimuth': 157, 'altitude': 55, 'dni': 790.7, 'ghi': 714.2, 'dhi': 64.9, 'etr': 1354.7}"
14,2020-04-11 14:00:00,Clear,clear-day,0,0,67.7,67.7,49.92,0.53,1022.8,9.88,12.61,209,0.3,6,10,313.0,,"{'azimuth': 184, 'altitude': 57, 'dni': 803.1, 'ghi': 742.1, 'dhi': 67.5, 'etr': 1354.6}"
15,2020-04-11 15:00:00,Clear,clear-day,0,0,68.71,68.71,49.76,0.51,1022.7,9.29,13.09,214,0.31,6,10,305.6,,"{'azimuth': 209, 'altitude': 54, 'dni': 787.5, 'ghi': 700.3, 'dhi': 63.7, 'etr': 1354.6}"
16,2020-04-11 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,68.26,68.26,48.81,0.5,1022.1,9.43,12.82,212,0.34,5,10,305.6,,"{'azimuth': 230, 'altitude': 47, 'dni': 752.8, 'ghi': 603.3, 'dhi': 54.8, 'etr': 1354.6}"
17,2020-04-11 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,66.45,66.45,47.85,0.51,1021.6,9.17,12.28,208,0.35,3,10,306.2,,"{'azimuth': 245, 'altitude': 37, 'dni': 701.8, 'ghi': 467.6, 'dhi': 42.5, 'etr': 1354.5}"
18,2020-04-11 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,66.02,66.02,47.27,0.51,1021.4,8.41,11.34,214,0.37,2,10,308.1,,"{'azimuth': 257, 'altitude': 27, 'dni': 620.5, 'ghi': 306, 'dhi': 27.8, 'etr': 1354.5}"
19,2020-04-11 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,65.53,65.53,46.73,0.51,1021.3,7.22,10.12,218,0.36,0,10,310.6,,"{'azimuth': 268, 'altitude': 15, 'dni': 483.6, 'ghi': 142.1, 'dhi': 12.9, 'etr': 1354.5}"
20,2020-04-11 20:00:00,Partly Cloudy,partly-cloudy-day,0,0,64.48,64.48,45.91,0.51,1021.1,6.29,9.21,214,0.36,0,10,312.3,,"{'azimuth': 278, 'altitude': 4, 'dni': 154.9, 'ghi': 12.7, 'dhi': 1.2, 'etr': 1354.4}"
21,2020-04-11 21:00:00,Partly Cloudy,partly-cloudy-night,0.0002,0.01,62.94,62.94,45.27,0.52,1021.7,5.57,8.69,190,0.37,0,10,313.1,rain,
22,2020-04-11 22:00:00,Partly Cloudy,partly-cloudy-night,0.0002,0.01,61.07,61.07,44.72,0.55,1022.3,5.24,8.81,261,0.39,0,10,311.9,rain,
23,2020-04-11 23:00:00,Partly Cloudy,partly-cloudy-night,0.0002,0.01,59.35,59.35,44.37,0.58,1022.6,4.89,8.51,234,0.4,0,10,311.5,rain,
0,2020-04-12 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,58.13,58.13,43.89,0.59,1023.1,4.45,7.34,219,0.43,0,10,312.9,,
1,2020-04-12 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,57.31,57.31,43.4,0.6,1022.9,4.05,5.73,294,0.46,0,10,315.1,,
2,2020-04-12 02:00:00,Partly Cloudy,partly-cloudy-night,0,0,56.62,56.62,43.31,0.61,1022.7,2.91,3.09,281,0.5,0,10,320.2,,
3,2020-04-12 03:00:00,Partly Cloudy,partly-cloudy-night,0,0,57.27,57.27,44.27,0.62,1022.1,2.68,2.68,289,0.51,0,10,321.2,,
4,2020-04-12 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,56.67,56.67,43.56,0.61,1021.5,2.86,2.86,312,0.5,0,10,321.4,,
5,2020-04-12 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,56.08,56.08,43.04,0.62,1020.9,2.94,2.94,307,0.53,0,10,321.1,,
